Mean,Count,Service Time
20.05,0,0.571
20.05,1,0.028
20.05,2,0.02
20.05,3,0.022
20.05,4,0.05
20.05,5,0.048
20.05,6,0.055
20.05,7,0.017
20.05,8,0.011
20.05,9,0.025
20.05,10,0.026
20.05,11,0.019
20.05,12,0.013
20.05,13,0.008
20.05,14,0.008
20.05,15,0.033
20.05,16,0.048
20.05,17,0.016
20.05,18,0.01
20.05,19,0.016
20.05,20,0.015
20.05,21,0.01
20.05,22,0.034
20.05,23,0.073
20.05,24,0.016
20.05,25,0.012
20.05,26,0.027
20.05,27,0.078
20.05,28,0.063
20.05,29,0.012
20.05,30,0.016
20.05,31,0.025
20.05,32,0.05
20.05,33,0.046
20.05,34,0.045
20.05,35,0.043
20.05,36,0.044
20.05,37,0.048
20.05,38,0.016
20.05,39,0.046
20.05,40,0.007
20.05,41,0.051
20.05,42,0.065
20.05,43,0.007
20.05,44,0.009
20.05,45,0.006
20.05,46,0.009
20.05,47,0.014
20.05,48,0.01
20.05,49,0.048
20.05,50,0.06
20.05,51,0.005
20.05,52,0.008
20.05,53,0.017
20.05,54,0.014
20.05,55,0.008
20.05,56,0.012
20.05,57,0.049
20.05,58,0.008
20.05,59,0.018
20.05,60,0.007
20.05,61,0.051
20.05,62,0.007
20.05,63,0.011
20.05,64,0.042
20.05,65,0.016
20.05,66,0.01
20.05,67,0.013
20.05,68,0.007
20.05,69,0.035
20.05,70,0.009
20.05,71,0.018
20.05,72,0.008
20.05,73,0.049
20.05,74,0.045
20.05,75,0.024
20.05,76,0.007
20.05,77,0.023
20.05,78,0.044
20.05,79,0.059
20.05,80,0.009
20.05,81,0.048
20.05,82,0.043
20.05,83,0.048
20.05,84,0.052
20.05,85,0.006
20.05,86,0.044
20.05,87,0.06
20.05,88,0.047
20.05,89,0.006
20.05,90,0.006
20.05,91,0.005
20.05,92,0.005
20.05,93,0.006
20.05,94,0.015
20.05,95,0.044
20.05,96,0.006
20.05,97,0.043
20.05,98,0.049
20.05,99,0.005
20.05,100,0.045
20.05,101,0.047
20.05,102,0.044
20.05,103,0.044
20.05,104,0.049
20.05,105,0.009
20.05,106,0.044
20.05,107,0.006
20.05,108,0.006
20.05,109,0.019
20.05,110,0.004
20.05,111,0.048
20.05,112,0.008
20.05,113,0.045
20.05,114,0.005
20.05,115,0.045
20.05,116,0.044
20.05,117,0.008
20.05,118,0.006
20.05,119,0.067
20.05,120,0.007
20.05,121,0.083
20.05,122,0.042
20.05,123,0.045
20.05,124,0.045
20.05,125,0.007
20.05,126,0.05
20.05,127,0.063
20.05,128,0.049
20.05,129,0.03
20.05,130,0.016
20.05,131,0.029
20.05,132,0.047
20.05,133,0.082
20.05,134,0.055
20.05,135,0.046
20.05,136,0.012
20.05,137,0.011
20.05,138,0.047
20.05,139,0.043
20.05,140,0.011
20.05,141,0.079
20.05,142,0.056
20.05,143,0.027
20.05,144,0.077
20.05,145,0.009
20.05,146,0.005
20.05,147,0.048
20.05,148,0.048
20.05,149,0.005
20.05,150,0.073
20.05,151,0.044
20.05,152,0.048
20.05,153,0.043
20.05,154,0.012
20.05,155,0.008
20.05,156,0.051
20.05,157,0.056
20.05,158,0.045
20.05,159,0.054
20.05,160,0.057
20.05,161,0.004
20.05,162,0.044
20.05,163,0.006
20.05,164,0.006
20.05,165,0.041
20.05,166,0.045
20.05,167,0.049
20.05,168,0.047
20.05,169,0.059
20.05,170,0.043
20.05,171,0.056
20.05,172,0.059
